Nangal Township;IN;76.383331;31.366671;296.614000;296.614000;296.614000;broken clouds
Nandyal;IN;78.483330;15.483330;303.214000;303.214000;303.214000;light rain
Nandurbar;IN;74.250000;21.366671;303.714000;303.714000;303.714000;Sky is Clear
Nandura;IN;76.449997;20.833330;304.864000;304.864000;304.864000;Sky is Clear
Nandikotkur;IN;78.266670;15.866670;305.564000;305.564000;305.564000;light rain
Nandigama;IN;80.300003;16.783331;308.150000;308.150000;308.150000;scattered clouds
Nandgaon;IN;74.650002;20.316669;303.664000;303.664000;303.664000;Sky is Clear
Nanauta;IN;77.415833;29.712500;294.264000;294.264000;294.264000;few clouds
Namrup;IN;95.333328;27.183331;300.150000;300.150000;300.150000;haze
Nambiyur;IN;77.333328;11.366670;308.150000;308.150000;308.150000;scattered clouds
Namagiripettai;IN;78.266670;11.466670;300.964000;300.964000;300.964000;moderate rain
Nalhati;IN;87.816673;24.299999;297.064000;297.064000;297.064000;Sky is Clear
Nalgonda;IN;79.266670;17.049999;305.864000;305.864000;305.864000;broken clouds
Naldurg;IN;76.300003;17.816669;306.164000;306.164000;306.164000;Sky is Clear
Nakur;IN;77.300003;29.916670;294.264000;294.264000;294.264000;few clouds
Naksalbari;IN;88.216667;26.683331;296.414000;296.414000;296.414000;Sky is Clear
Nakodar;IN;75.473328;31.125830;297.714000;297.714000;297.714000;broken clouds
Najibabad;IN;78.333328;29.633329;294.214000;294.214000;294.214000;Sky is Clear
Nainwa;IN;75.849998;25.766670;299.664000;299.664000;299.664000;broken clouds
Nainpur;IN;80.116669;22.433331;300.564000;300.564000;300.564000;Sky is Clear
Naini Tal;IN;79.446861;29.397430;291.064000;291.064000;291.064000;Sky is Clear
Naihati;IN;88.416939;22.902781;303.150000;303.150000;303.150000;haze
Nahorkatiya;IN;95.333328;27.283331;300.150000;300.150000;300.150000;haze
Nahan;IN;77.300003;30.549999;290.364000;290.364000;290.364000;broken clouds
Nagod;IN;80.599998;24.566669;299.814000;299.814000;299.814000;Sky is Clear
Nagina;IN;78.449997;29.450001;294.214000;294.214000;294.214000;Sky is Clear
Nagercoil;IN;77.433327;8.166670;305.150000;305.150000;305.150000;scattered clouds
Nagaur;IN;73.733330;27.200001;300.114000;300.114000;300.114000;overcast clouds
Nagar Karnul;IN;78.324707;16.482100;303.764000;303.764000;303.764000;light rain
Nagari;IN;79.583328;13.333330;301.364000;301.364000;301.364000;broken clouds
Nagamangala;IN;76.757500;12.815560;301.164000;301.164000;301.164000;scattered clouds
Nadiad;IN;72.866669;22.700001;307.150000;307.150000;307.150000;Sky is Clear
Nadbai;IN;77.199997;27.233330;297.914000;297.914000;297.914000;broken clouds
Nadapuram;IN;75.666672;11.700000;306.150000;306.150000;306.150000;few clouds
Nabinagar;IN;84.116669;24.616671;296.414000;296.414000;296.414000;Sky is Clear
Nabha;IN;76.148613;30.374720;297.264000;297.264000;297.264000;broken clouds
Muzaffarnagar;IN;77.683327;29.466669;296.164000;296.164000;296.164000;few clouds
Muvattupula;IN;76.583328;9.966670;296.114000;296.114000;296.114000;moderate rain
Muttupet;IN;79.483330;10.400000;302.414000;302.414000;302.414000;few clouds
Musiri;IN;78.449997;10.933330;308.150000;308.150000;308.150000;scattered clouds
Mushabani;IN;86.449997;22.516670;304.150000;304.150000;304.150000;haze
Murwara;IN;80.400002;23.850000;299.214000;299.214000;299.214000;Sky is Clear
Murtajapur;IN;77.383331;20.733330;304.614000;304.614000;304.614000;Sky is Clear
Murliganj;IN;86.983330;25.900000;297.664000;297.664000;297.664000;Sky is Clear
Morinda;IN;76.496391;30.791941;295.064000;295.064000;295.064000;broken clouds
Murbad;IN;73.400002;19.250000;308.964000;308.964000;308.964000;Sky is Clear
Muradnagar;IN;77.500000;28.783331;299.150000;299.150000;299.150000;haze
Munnar;IN;77.066673;10.100000;296.114000;296.114000;296.114000;moderate rain
Munger;IN;86.466667;25.383329;297.864000;297.864000;297.864000;Sky is Clear
Mungeli;IN;81.683327;22.066669;301.714000;301.714000;301.714000;Sky is Clear
Mungaoli;IN;78.099998;24.416670;298.814000;298.814000;298.814000;Sky is Clear
Mundwa;IN;73.816673;27.066669;300.114000;300.114000;300.114000;overcast clouds
Mundra;IN;69.733330;22.850000;302.914000;302.914000;302.914000;Sky is Clear
Mundgod;IN;75.033333;14.966670;307.714000;307.714000;307.714000;Sky is Clear
Mundargi;IN;75.900002;15.216670;306.914000;306.914000;306.914000;Sky is Clear
Multai;IN;78.250000;21.766670;302.114000;302.114000;302.114000;Sky is Clear
Mulki;IN;74.800003;13.100000;305.150000;305.150000;305.150000;few clouds
Mulgund;IN;75.533333;15.250000;307.664000;307.664000;307.664000;Sky is Clear
Mulbagal;IN;78.400002;13.166670;299.364000;299.364000;299.364000;scattered clouds
Mulappilangad;IN;75.449997;11.800000;303.164000;303.164000;303.164000;light rain
Mul;IN;79.666672;20.066669;304.014000;304.014000;304.014000;Sky is Clear
Muktsar;IN;74.516670;30.483330;295.214000;295.214000;295.214000;overcast clouds
Mukher;IN;77.366669;18.700001;305.014000;305.014000;305.014000;Sky is Clear
Mukerian;IN;75.615829;31.950560;296.414000;296.414000;296.414000;broken clouds
Muhammadabad;IN;79.449997;27.316669;296.514000;296.514000;296.514000;scattered clouds
Muhammadabad;IN;83.383888;26.033060;298.314000;298.314000;298.314000;Sky is Clear
Muhammadabad;IN;83.750000;25.633329;298.414000;298.414000;298.414000;Sky is Clear
Mudkhed;IN;77.516670;19.166670;305.614000;305.614000;305.614000;Sky is Clear
Mudhol;IN;75.283333;16.350000;307.214000;307.214000;307.214000;Sky is Clear
Mudgal;IN;76.433327;16.016670;307.464000;307.464000;307.464000;scattered clouds
Muddebihal;IN;76.133331;16.333330;307.464000;307.464000;307.464000;scattered clouds
Mudbidri;IN;74.983330;13.083330;305.150000;305.150000;305.150000;few clouds
Mubarakpur;IN;83.292221;26.090000;298.314000;298.314000;298.314000;Sky is Clear
Motihari;IN;84.916672;26.650000;299.614000;299.614000;299.614000;Sky is Clear
Morwa;IN;73.833328;22.900000;304.114000;304.114000;304.114000;Sky is Clear
Morsi;IN;78.013062;21.339170;302.114000;302.114000;302.114000;Sky is Clear
Morbi;IN;70.833328;22.816669;307.064000;307.064000;307.064000;Sky is Clear
Morar;IN;78.226112;26.226110;299.364000;299.364000;299.364000;few clouds
Moram;IN;76.466667;17.799999;306.164000;306.164000;306.164000;Sky is Clear
Moradabad;IN;78.783333;28.833330;297.314000;297.314000;297.314000;Sky is Clear
Mon;IN;95.099998;26.750000;291.214000;291.214000;291.214000;Sky is Clear
Mokokchung;IN;94.533333;26.333330;288.964000;288.964000;288.964000;Sky is Clear
Mokama;IN;85.916672;25.400000;298.314000;298.314000;298.314000;Sky is Clear
Moirang;IN;93.766670;24.500000;297.150000;297.150000;297.150000;Sky is Clear
Moga;IN;75.166672;30.799999;296.014000;296.014000;296.014000;broken clouds
Modasa;IN;73.300003;23.466669;303.414000;303.414000;303.414000;few clouds
Misrikh;IN;80.516670;27.450001;297.764000;297.764000;297.764000;scattered clouds
Mirialguda;IN;79.583328;16.866671;307.014000;307.014000;307.014000;few clouds
Mirganj;IN;79.199997;28.549999;295.164000;295.164000;295.164000;sky is clear
Miranpur Katra;IN;79.650002;28.033331;297.314000;297.314000;297.314000;sky is clear
Miranpur;IN;77.933327;29.299999;295.714000;295.714000;295.714000;sky is clear
Minjur;IN;80.266670;13.266670;305.150000;305.150000;305.150000;scattered clouds
Milak;IN;79.183327;28.616671;295.164000;295.164000;295.164000;sky is clear
Mihona;IN;78.981667;26.284439;298.864000;298.864000;298.864000;scattered clouds
Mhasvad;IN;74.783333;17.633329;304.814000;304.814000;304.814000;Sky is Clear
Mettur;IN;77.800003;11.800000;301.614000;301.614000;301.614000;few clouds
Mettupalayam;IN;76.949997;11.300000;308.150000;308.150000;308.150000;scattered clouds
Merta;IN;74.033333;26.650000;300.714000;300.714000;300.714000;broken clouds
Mendarda;IN;70.433327;21.316669;308.714000;308.714000;308.714000;Sky is Clear
Memari;IN;88.116669;23.200001;303.150000;303.150000;303.150000;haze
Melur;IN;78.333328;10.050000;303.150000;303.150000;303.150000;broken clouds
Mehndawal;IN;83.111671;26.975281;299.814000;299.814000;299.814000;few clouds
Mehekar;IN;76.566673;20.150000;304.314000;304.314000;304.314000;Sky is Clear
Medinipur;IN;87.333328;22.433331;300.214000;300.214000;300.214000;Sky is Clear
Mayiladuthurai;IN;79.666672;11.100000;301.664000;301.664000;301.664000;few clouds
Mayang Imphal;IN;93.883331;24.616671;297.150000;297.150000;297.150000;Sky is Clear
Mawana;IN;77.916672;29.100000;295.714000;295.714000;295.714000;sky is clear
Mavoor;IN;75.916672;11.266670;306.150000;306.150000;306.150000;few clouds
Mavelikara;IN;76.550003;9.266670;298.014000;298.014000;298.014000;heavy intensity rain
Maur;IN;75.250000;30.083330;295.464000;295.464000;295.464000;broken clouds
Mauganj;IN;81.883331;24.683331;298.914000;298.914000;298.914000;Sky is Clear
Maudaha;IN;80.116669;25.683331;300.114000;300.114000;300.114000;Sky is Clear
Mau Aimma;IN;81.916672;25.700001;297.764000;297.764000;297.764000;Sky is Clear
Mau;IN;78.673058;26.266939;299.664000;299.664000;299.664000;scattered clouds
Mau;IN;83.550003;25.950001;298.314000;298.314000;298.314000;Sky is Clear
Mattanur;IN;75.583328;11.916670;303.164000;303.164000;303.164000;light rain
Matabhanga;IN;89.216667;26.333330;295.314000;295.314000;295.314000;Sky is Clear
Masaurhi Buzurg;IN;85.033333;25.350000;301.710000;301.150000;302.150000;few clouds
Marmagao;IN;73.800003;15.400000;302.664000;302.664000;302.664000;Sky is Clear
Markapur;IN;79.283333;15.733330;304.764000;304.764000;304.764000;scattered clouds
Mariani;IN;94.333328;26.666670;293.564000;293.564000;293.564000;Sky is Clear
Mariahu;IN;82.616669;25.616671;298.314000;298.314000;298.314000;Sky is Clear
Marhaura;IN;84.866669;25.966669;301.150000;301.150000;301.150000;few clouds
Margherita;IN;95.683327;27.283331;300.150000;300.150000;300.150000;haze
Marakkanam;IN;79.949997;12.200000;301.764000;301.764000;301.764000;sky is clear
Marahra;IN;78.583328;27.733330;297.214000;297.214000;297.214000;scattered clouds
Mapuca;IN;73.808983;15.591540;302.664000;302.664000;302.664000;Sky is Clear
Manwat;IN;76.500000;19.299999;305.114000;305.114000;305.114000;Sky is Clear
Manvi;IN;77.050003;15.983330;307.514000;307.514000;307.514000;broken clouds
Manthani;IN;79.666672;18.650000;305.664000;305.664000;305.664000;Sky is Clear
Mansa;IN;75.383331;29.983330;296.264000;296.264000;296.264000;broken clouds
Mansa;IN;72.666672;23.433331;307.150000;307.150000;307.150000;few clouds
Mannargudi;IN;79.433327;10.666670;302.864000;302.864000;302.864000;light rain
Mannarakkat;IN;76.466667;10.983330;307.160000;306.150000;308.150000;few clouds
Manmad;IN;74.449997;20.250000;303.664000;303.664000;303.664000;Sky is Clear
Mankachar;IN;89.866669;25.533331;293.314000;293.314000;293.314000;Sky is Clear
Manjlegaon;IN;76.233330;19.150000;305.114000;305.114000;305.114000;Sky is Clear
Manjhanpur;IN;81.383331;25.533331;298.714000;298.714000;298.714000;Sky is Clear
Manjeri;IN;76.116669;11.116670;306.150000;306.150000;306.150000;few clouds
Manihari;IN;87.633331;25.350000;296.114000;296.114000;296.114000;Sky is Clear
Maniar;IN;84.166672;25.983330;298.414000;298.414000;298.414000;Sky is Clear
Mangrul Pir;IN;77.349998;20.316669;304.264000;304.264000;304.264000;Sky is Clear
Mangrol;IN;76.516670;25.333330;299.814000;299.814000;299.814000;Sky is Clear
Mangaldai;IN;92.033333;26.433331;302.150000;302.150000;302.150000;Sky is Clear
Mandal;IN;74.566673;25.450001;300.164000;300.164000;300.164000;scattered clouds
Laungowal;IN;75.683327;30.216669;296.264000;296.264000;296.264000;broken clouds
Kolasib;IN;92.699997;24.233330;291.564000;291.564000;291.564000;Sky is Clear
Kapren;IN;76.066673;25.416670;299.664000;299.664000;299.664000;Sky is Clear
Islamnagar;IN;78.716667;28.333330;297.514000;297.514000;297.514000;scattered clouds
Gudiyatham;IN;78.866669;12.950000;299.364000;299.364000;299.364000;scattered clouds
Giddalur;IN;78.916672;15.350000;304.764000;304.764000;304.764000;scattered clouds
Fatehganj West;IN;79.300003;28.466669;296.414000;296.414000;296.414000;few clouds
Churu;IN;74.949997;28.299999;300.164000;300.164000;300.164000;few clouds
Burla;IN;83.866669;21.500000;302.114000;302.114000;302.114000;Sky is Clear
Burhar;IN;81.533333;23.216669;299.314000;299.314000;299.314000;Sky is Clear
Burhanpur;IN;76.233330;21.299999;303.264000;303.264000;303.264000;Sky is Clear
Bandikui;IN;76.566673;27.049999;298.064000;298.064000;298.064000;broken clouds
Banat;IN;77.349998;29.466669;296.164000;296.164000;296.164000;few clouds
Ayakudi;IN;77.550003;10.450000;295.164000;295.164000;295.164000;moderate rain
Arumuganeri;IN;78.116669;8.566670;302.314000;302.314000;302.314000;few clouds
Amod;IN;72.900002;21.983330;305.414000;305.414000;305.414000;Sky is Clear
Ahmadpur;IN;76.933327;18.700001;304.914000;304.914000;304.914000;Sky is Clear
Hadithah;IQ;42.378059;34.139721;292.514000;292.514000;292.514000;sky is clear
Bayji;IQ;43.487000;34.931141;293.114000;293.114000;293.114000;sky is clear
Nahiyat al Fuhud;IQ;46.722778;30.969721;297.814000;297.814000;297.814000;Sky is Clear
Azadshahr;IR;48.570728;34.790878;282.150000;282.150000;282.150000;scattered clouds
Shahr-e Kord;IR;50.864441;32.325562;286.150000;286.150000;286.150000;Sky is Clear
Semirom;IR;51.566669;31.416670;283.664000;283.664000;283.664000;Sky is Clear
Omidiyeh;IR;49.705002;30.759720;298.150000;298.150000;298.150000;Sky is Clear
Kuhdasht;IR;47.606098;33.535000;283.514000;283.514000;283.514000;broken clouds
Fasa;IR;53.648201;28.938299;294.150000;294.150000;294.150000;haze
Babolsar;IR;52.657600;36.702511;287.150000;287.150000;287.150000;broken clouds
Hashtrud;IR;47.050800;37.477901;281.564000;281.564000;281.564000;few clouds
Abyek;IR;50.549999;36.066669;285.570000;284.150000;287.150000;scattered clouds
Taybad;IR;60.775600;34.740002;284.214000;284.214000;284.214000;few clouds
Rosolini;IT;14.947790;36.824242;288.150000;288.150000;288.150000;Sky is Clear
Rende;IT;16.184389;39.331989;287.150000;287.150000;287.150000;Sky is Clear
Partinico;IT;13.120040;38.043949;289.700000;289.150000;290.150000;Sky is Clear
Nicastro;IT;16.316669;38.983330;287.150000;287.150000;287.150000;Sky is Clear
Avola;IT;15.139500;36.911339;287.630000;287.150000;288.150000;Sky is Clear
Vasto;IT;14.705920;42.124340;287.150000;287.150000;287.150000;Sky is Clear
Trani;IT;16.415371;41.272732;286.150000;286.150000;286.150000;scattered clouds
Terlizzi;IT;16.545280;41.131130;286.150000;286.150000;286.150000;scattered clouds
Suzzara;IT;10.743090;44.991871;286.900000;286.150000;287.150000;haze
Sulmona;IT;13.929110;42.047932;287.150000;287.150000;287.150000;Sky is Clear
Squinzano;IT;18.041821;40.436531;286.840000;286.150000;287.150000;scattered clouds
Spoltore;IT;14.141010;42.453442;287.150000;287.150000;287.150000;Sky is Clear
Rutigliano;IT;17.005489;41.011131;286.180000;285.150000;287.150000;scattered clouds
Pianoro;IT;11.342310;44.392960;287.730000;287.150000;289.150000;Sky is Clear
Ostuni;IT;17.576410;40.727631;286.480000;285.150000;287.150000;scattered clouds
Nocera Superiore;IT;14.672940;40.742111;287.650000;286.150000;289.150000;Sky is Clear
Narni;IT;12.523070;42.517132;285.840000;284.150000;288.150000;Sky is Clear
Mola di Bari;IT;17.087290;41.060940;286.180000;285.150000;287.150000;scattered clouds
Minturno;IT;13.723710;41.257610;287.860000;287.150000;289.150000;Sky is Clear
Mesagne;IT;17.808310;40.558830;286.380000;285.150000;287.150000;few clouds
Mercato San Severino;IT;14.756940;40.781212;287.650000;286.150000;289.150000;Sky is Clear
Gualdo Tadino;IT;12.780960;43.231651;285.710000;285.150000;286.150000;Sky is Clear
Gaeta;IT;13.570820;41.214081;287.150000;287.150000;287.150000;Sky is Clear
Fondi;IT;13.431310;41.354111;287.150000;287.150000;287.150000;Sky is Clear
Follonica;IT;10.761620;42.926331;286.030000;285.150000;287.150000;Sky is Clear
Conversano;IT;17.114790;40.966228;286.180000;285.150000;287.150000;Sky is Clear
Cisterna di Latina;IT;12.828080;41.590801;287.290000;286.150000;288.150000;Sky is Clear
Castel Volturno;IT;13.942170;41.033531;287.470000;286.150000;289.150000;Sky is Clear
Canosa di Puglia;IT;16.067471;41.219631;286.150000;286.150000;286.150000;few clouds
Arzano;IT;14.267130;40.914410;287.640000;286.150000;289.150000;Sky is Clear
Altamura;IT;16.553680;40.829231;285.680000;283.150000;288.150000;Sky is Clear
Lumezzane;IT;10.264870;45.647881;287.150000;287.150000;287.150000;haze
Guidonia Montecelio;IT;12.722380;41.993622;286.550000;284.150000;288.150000;Sky is Clear
San Felice a Cancello;IT;14.455830;41.005810;287.450000;286.150000;289.150000;Sky is Clear
Tremestieri Etneo;IT;15.070890;37.581249;287.710000;287.150000;288.150000;scattered clouds
Volla;IT;14.342930;40.878410;287.640000;286.150000;289.150000;Sky is Clear
Spanish Town;JM;-76.957420;17.991070;299.150000;299.150000;299.150000;few clouds
Mandeville;JM;-77.507141;18.041679;296.150000;296.150000;296.150000;few clouds
Linstead;JM;-77.031708;18.136829;299.150000;299.150000;299.150000;few clouds
Half Way Tree;JM;-76.799278;18.012480;299.150000;299.150000;299.150000;few clouds
Umm as Summaq;JO;35.854301;31.885420;287.660000;287.150000;288.150000;scattered clouds
Sahab;JO;36.005009;31.872070;287.660000;287.150000;288.150000;scattered clouds
Madaba;JO;35.799999;31.716669;287.630000;287.150000;288.150000;scattered clouds
Kurayyimah;JO;35.599380;32.276390;287.150000;287.150000;287.150000;scattered clouds
Jarash;JO;35.899288;32.280819;287.690000;287.150000;288.150000;scattered clouds
Izra;JO;35.692780;31.158890;288.150000;288.150000;288.150000;scattered clouds
Az Zarqa;JO;36.087959;32.072750;287.680000;287.150000;288.150000;scattered clouds
Aydun;JO;35.857498;32.507221;286.630000;286.150000;287.150000;mist
Ar Ramtha;JO;36.006939;32.559170;286.630000;286.150000;287.150000;mist
Al Quwaysimah;JO;35.950001;31.916700;287.670000;287.150000;288.150000;scattered clouds
Al Mafraq;JO;36.208038;32.342892;287.150000;287.150000;287.150000;scattered clouds
Al Jubayhah;JO;35.864578;32.025810;287.680000;287.150000;288.150000;scattered clouds
Karak City;JO;35.762039;31.163679;288.150000;288.150000;288.150000;scattered clouds
Russeifa;JO;36.046391;32.017780;287.680000;287.150000;288.150000;scattered clouds
Yoshii;JP;138.983337;36.250000;277.414000;277.414000;277.414000;moderate rain
Yashiro;JP;134.966675;34.916672;281.500000;281.150000;282.150000;few clouds
Yaita;JP;139.933334;36.799999;274.150000;274.150000;274.150000;light snow
Waki;JP;134.149994;34.066669;280.150000;280.150000;280.150000;broken clouds
Ujiie;JP;139.966675;36.683331;279.150000;279.150000;279.150000;light intensity shower rain
Ueki;JP;130.683334;32.900002;282.690000;282.150000;283.150000;few clouds
Tsurusaki;JP;131.684433;33.240002;283.150000;283.150000;283.150000;scattered clouds
Toyota;JP;137.149994;35.083328;280.914000;280.914000;280.914000;Sky is Clear
Toyoshina;JP;137.901077;36.299911;268.514000;268.514000;268.514000;few clouds
Toyohama;JP;136.933334;34.700001;282.150000;282.150000;282.150000;scattered clouds
Togitsu;JP;129.850006;32.833328;283.590000;283.150000;284.150000;broken clouds
Tenno;JP;139.966675;39.900002;276.150000;276.150000;276.150000;light intensity shower rain
Tanushimaru;JP;130.683334;33.349998;283.140000;282.150000;284.150000;broken clouds
Tanuma;JP;139.583328;36.366669;279.150000;279.150000;279.150000;light intensity shower rain
Tamano;JP;133.949997;34.483330;279.650000;279.150000;280.150000;broken clouds
Takeo;JP;130.016663;33.200001;283.830000;283.150000;284.150000;broken clouds
Takefu;JP;136.166870;35.903931;278.150000;278.150000;278.150000;light intensity shower rain
Takarazuka;JP;135.356964;34.799358;281.410000;281.150000;282.150000;few clouds
Bungo-Takada-shi;JP;131.445053;33.556702;282.480000;281.150000;283.150000;scattered clouds
Sobue;JP;136.716675;35.250000;278.014000;278.014000;278.014000;Sky is Clear
Shobu;JP;139.600006;36.066669;280.660000;279.150000;282.150000;light intensity shower rain
Shirahama;JP;134.716675;34.783329;281.490000;281.150000;282.150000;few clouds
Shiozawa;JP;138.850006;37.033329;276.814000;276.814000;276.814000;light rain
Shingu;JP;130.433334;33.716671;283.450000;283.150000;284.150000;broken clouds
Shimonoseki;JP;130.949997;33.950001;282.850000;281.150000;284.150000;broken clouds
Shido;JP;134.173325;34.323330;279.600000;279.150000;280.150000;broken clouds
Setaka;JP;130.466675;33.150002;283.410000;282.150000;284.150000;broken clouds
Sakai;JP;139.800003;36.099998;280.850000;279.150000;282.150000;light intensity shower rain
Saga-shi;JP;130.298798;33.249321;283.390000;282.150000;284.150000;broken clouds
Oyama;JP;138.216675;34.599998;280.664000;280.664000;280.664000;Sky is Clear
Owase;JP;136.199997;34.066669;282.150000;282.150000;282.150000;scattered clouds
Omama;JP;139.283325;36.433331;274.464000;274.464000;274.464000;overcast clouds
Okuchi;JP;130.616669;32.066669;282.150000;282.150000;282.150000;few clouds
Nogata;JP;130.733337;33.733330;282.780000;281.150000;284.150000;broken clouds
Niihama;JP;133.316727;33.959332;281.800000;279.150000;284.150000;few clouds
Nichinan;JP;131.366669;31.600000;283.950000;282.150000;286.150000;few clouds
Nakatsu;JP;131.188293;33.598110;282.920000;281.150000;284.150000;broken clouds
Nakama;JP;130.699997;33.816669;282.780000;281.150000;284.150000;broken clouds
Muko;JP;135.704147;34.965450;281.150000;281.150000;281.150000;few clouds
Muikamachi;JP;138.883331;37.066669;276.814000;276.814000;276.814000;light rain
Miyoshi;JP;132.850006;34.799999;279.690000;279.150000;280.150000;light intensity shower rain
Miyada;JP;130.666672;33.716671;282.760000;281.150000;284.150000;broken clouds
Menuma;JP;139.383331;36.216671;277.414000;277.414000;277.414000;moderate rain
Matsuto;JP;136.566666;36.516670;278.700000;278.150000;279.150000;proximity shower rain
Maruoka;JP;136.270294;36.153400;278.150000;278.150000;278.150000;light intensity shower rain
Maruko;JP;138.266663;36.316669;268.514000;268.514000;268.514000;few clouds
Maizuru;JP;135.333328;35.450001;278.414000;278.414000;278.414000;light rain
Maebaru;JP;130.199997;33.549999;283.620000;283.150000;284.150000;broken clouds
Kuroda;JP;136.783325;35.349998;278.014000;278.014000;278.014000;Sky is Clear
Kurihashi;JP;139.699997;36.133331;280.720000;279.150000;282.150000;light intensity shower rain
Kozakai-cho;JP;137.358887;34.799999;280.914000;280.914000;280.914000;Sky is Clear
Konan;JP;136.870422;35.331650;278.014000;278.014000;278.014000;Sky is Clear
Komoro;JP;138.433334;36.316669;270.514000;270.514000;270.514000;few clouds
Kodama;JP;139.133331;36.183331;277.414000;277.414000;277.414000;moderate rain
Kitahama;JP;135.916672;35.166672;281.150000;281.150000;281.150000;few clouds
Kisai;JP;139.583328;36.099998;280.670000;279.150000;282.150000;light intensity shower rain
Kazo;JP;139.600006;36.116669;280.680000;279.150000;282.150000;light intensity shower rain
Kawasaki;JP;130.833328;33.583328;282.890000;281.150000;284.150000;broken clouds
Kasugai;JP;136.972290;35.247620;278.014000;278.014000;278.014000;Sky is Clear
Kashihara-shi;JP;135.792892;34.508961;281.550000;281.150000;282.150000;scattered clouds
Kasaoka;JP;133.500000;34.500000;279.490000;279.150000;280.150000;few clouds
Kanie;JP;136.800003;35.133331;278.014000;278.014000;278.014000;Sky is Clear
Kaneko;JP;139.000000;36.400002;274.464000;274.464000;274.464000;overcast clouds
Kanaya;JP;138.133331;34.816669;280.664000;280.664000;280.664000;Sky is Clear
Kamojima;JP;134.350006;34.066669;280.150000;280.150000;280.150000;broken clouds
Kamogata;JP;133.583328;34.533329;279.490000;279.150000;280.150000;few clouds
Kameda;JP;139.116669;37.866669;280.150000;280.150000;280.150000;broken clouds
Kajiki;JP;130.666672;31.733330;282.150000;282.150000;282.150000;few clouds
Iwata;JP;137.850006;34.700001;280.664000;280.664000;280.664000;Sky is Clear
Iwai;JP;139.899994;36.049999;280.860000;279.150000;282.150000;light intensity shower rain
Iwade;JP;135.316666;34.250000;281.550000;281.150000;282.150000;scattered clouds
Ishiki;JP;137.016663;34.799999;282.150000;282.150000;282.150000;scattered clouds
Ishige;JP;139.966675;36.116669;280.880000;279.150000;282.150000;light intensity shower rain
Ishigaki;JP;124.157173;24.344780;289.150000;289.150000;289.150000;broken clouds
Ikeda;JP;133.800003;34.016670;281.220000;280.150000;282.150000;broken clouds
Ijuin;JP;130.399994;31.616671;282.150000;282.150000;282.150000;few clouds
Iga;JP;136.130127;34.768551;281.620000;281.150000;282.150000;scattered clouds
Ibaraki;JP;135.568283;34.816410;281.410000;281.150000;282.150000;few clouds
Ibara;JP;133.466675;34.599998;279.500000;279.150000;280.150000;few clouds
Hotaka;JP;137.882538;36.339600;268.514000;268.514000;268.514000;few clouds
Hisai;JP;136.466675;34.666672;282.150000;282.150000;282.150000;scattered clouds
Hirata;JP;132.816666;35.433331;279.610000;279.150000;280.150000;light intensity shower rain
Hino;JP;136.250000;35.000000;282.150000;282.150000;282.150000;scattered clouds
Hekinan;JP;136.983337;34.883331;282.150000;282.150000;282.150000;scattered clouds
Hamanoichi;JP;130.733337;31.716669;282.150000;282.150000;282.150000;few clouds
Hamakita;JP;137.783325;34.799999;280.664000;280.664000;280.664000;Sky is Clear
Haibara;JP;135.949997;34.533329;281.550000;281.150000;282.150000;scattered clouds
Omihachiman;JP;136.097595;35.128609;278.514000;278.514000;278.514000;light rain
Gobo;JP;135.149994;33.883331;281.810000;281.150000;282.150000;scattered clouds
Ginowan;JP;127.761467;26.262650;290.480000;290.150000;291.150000;broken clouds
Fukura;JP;134.716675;34.250000;281.140000;280.150000;282.150000;few clouds
Fukumitsu;JP;136.866669;36.549999;278.630000;278.150000;279.150000;proximity shower rain
Fukuma;JP;130.466675;33.766670;283.610000;283.150000;284.150000;broken clouds
Fukui-shi;JP;136.222565;36.064430;278.150000;278.150000;278.150000;light intensity shower rain
Fukue;JP;128.841934;32.688061;285.814000;285.814000;285.814000;Sky is Clear
Fukiage;JP;139.449997;36.099998;282.150000;282.150000;282.150000;light rain
Fujioka;JP;139.649994;36.250000;279.150000;279.150000;279.150000;light intensity shower rain
Fuji;JP;138.683334;35.166672;276.514000;276.514000;276.514000;moderate rain
Fuchu;JP;133.233337;34.566669;279.150000;279.150000;279.150000;scattered clouds
Chino;JP;138.154282;35.994400;268.164000;268.164000;268.164000;scattered clouds
Amagi;JP;130.649994;33.416672;283.130000;282.150000;284.150000;broken clouds
Aioi-shi;JP;134.468063;34.803612;279.150000;279.150000;279.150000;few clouds
Nagato;JP;131.199997;34.383331;281.480000;280.150000;283.150000;light intensity shower rain
Wakayama-shi;JP;135.167496;34.226109;281.550000;281.150000;282.150000;scattered clouds
Yanagawa;JP;140.600006;37.849998;275.150000;275.150000;275.150000;light shower sleet
Tsukuba;JP;140.100006;36.200001;280.250000;279.150000;281.150000;light intensity shower rain
Tomobe;JP;140.300003;36.349998;280.260000;279.150000;281.150000;light intensity shower rain
Takahagi;JP;140.716675;36.716671;274.150000;274.150000;274.150000;light snow
Omiya;JP;140.416672;36.549999;279.150000;279.150000;279.150000;light intensity shower rain
Omigawa;JP;140.616669;35.849998;280.100000;279.150000;281.150000;light intensity shower rain
Okunoya;JP;140.416672;36.283329;280.240000;279.150000;281.150000;light intensity shower rain
Ohara;JP;140.383331;35.250000;281.660000;281.150000;282.150000;light intensity shower rain
Motomiya;JP;140.399994;37.516670;274.150000;274.150000;274.150000;light snow
